conductivity,thickness
46025052.02,9.92E-06
69359570.18,9.73E-06
7840728.958,4.70E-05
1645368.132,3.63E-05
37706030.97,5.03E-06
95912374.31,9.31E-05
43902687.82,7.30E-05
84087816.12,5.02E-05
60194331.4,5.76E-05
76091713.98,2.92E-05
21129649.23,4.12E-05
73901063.08,8.51E-05
20762112.64,3.82E-05
95525552.64,3.08E-05
39952585.63,2.06E-05
89927984.34,4.20E-05
87649278.26,6.36E-05
36636531.79,9.41E-05
50289287.75,4.99E-05
51276624.66,2.17E-05
2131575.404,8.39E-05
82289318.3,3.31E-06
47737400.82,4.10E-05
93047893.39,7.00E-05
40978291.44,6.66E-05
64696504.91,4.15E-05
83852585.73,2.31E-05
12677735.85,3.21E-05
17251899.39,3.62E-05
83030779.73,5.69E-06
73042696.67,5.47E-05
6668286.939,6.15E-05
14978893.7,8.42E-05
74557578.49,7.20E-05
10134089.22,1.08E-05
73536490.71,6.58E-06
87923749.53,3.22E-06
24415531.11,1.07E-05
10713831.19,5.23E-05
79101673.44,2.91E-05
45645889.68,6.38E-05
23081269.67,6.15E-05
58990805.49,5.17E-05
62204629.68,9.50E-06
48401190.92,9.40E-05
23555579.31,2.57E-05
38413142.7,3.65E-06
57021683.18,5.04E-05
17603592.73,4.17E-05
63670463.77,6.67E-05
32762851.81,2.69E-05
24584183.94,6.19E-05
57296166.21,4.24E-05
78628976.59,3.06E-05
74013264.39,6.59E-05
6919785.528,5.21E-05
80536917.15,9.09E-05
34711681.12,8.47E-05
52158103.77,9.60E-05
14238738.2,6.03E-05
45828228.56,4.02E-05
13820219.18,5.86E-06
75405813.01,6.82E-05
64347623.05,4.17E-05
59047778.31,7.84E-05
80557120.18,6.40E-06
42520628.73,4.45E-05
16477910.65,3.14E-05
32885325.73,2.33E-05
63375857.62,6.87E-05
20627240.14,3.20E-05
19388280.47,9.47E-05
67475977.53,6.11E-06
32742461.85,4.78E-05
96278536.08,5.62E-06
16494108.87,9.28E-05
36386645.62,9.71E-06
84033997.21,6.02E-05
56858235.13,5.54E-05
17354006.46,2.95E-05
5846593.951,7.95E-05
5700693.007,1.52E-05
7201946.754,6.95E-05
26700577.58,6.29E-05
47542460.89,4.27E-05
30939655.95,2.61E-06
18605271.64,7.82E-05
78129772.47,1.74E-05
39810620.25,4.73E-05
35192433.46,1.19E-05
75264858.64,8.63E-05
49269371.2,6.51E-06
89221182.68,3.85E-05
64849985.74,2.95E-05
6731296.675,1.91E-05
86574929.8,4.47E-05
65146355.93,4.37E-05
64608973.6,1.98E-05
59858384.79,9.73E-05
8194105.383,4.04E-05
90128251.66,2.44E-05
56015353.66,9.07E-05
41650008.48,2.37E-05
28395668.35,9.11E-05
18901755.96,2.59E-05
2490517.229,2.50E-05
87235489.07,6.56E-05
50163942.86,7.60E-05
95976403.52,1.50E-05
84219256.89,3.80E-05
15006773.25,7.73E-05
21050200.63,5.09E-05
56901220.25,7.62E-05
70627816.4,3.45E-06
77456478.66,1.41E-05
8328115.348,3.42E-05
62777201.48,8.31E-05
47450909.05,8.57E-05
35854535.5,2.59E-05
2287213.298,6.70E-05
84330229.17,8.29E-05
20304935.33,3.98E-05
54837325.44,4.41E-05
62127903.64,6.54E-05
40865001.68,4.23E-05
56895324.57,4.88E-05
72906738.7,8.25E-05
7502967.472,1.27E-05
21867114.64,7.54E-06
56072263.43,8.16E-05
8444994.346,3.33E-05
27980043.25,8.27E-05
66191888.59,9.26E-05
45888514.31,7.46E-05
20474295.29,5.15E-05
36516212.62,2.56E-05
5289318.669,2.30E-05
66452105.31,6.54E-05
79783708.49,7.06E-05
34463411.47,6.13E-05
36001979.01,2.35E-05
15427003.46,4.11E-05
1081680.645,9.97E-06
87024418.76,9.28E-05
43252679.1,8.48E-05
82714263.55,6.57E-06
46468740.9,6.78E-05
21953311.88,2.85E-05
82682643.69,6.07E-05
6585888.633,7.99E-05
29121566.07,4.02E-05
3537203.908,5.50E-05
80017689.85,1.56E-05
20619463.14,2.94E-05
52072172.5,6.75E-05
80713575.08,3.14E-05
48323050.78,6.23E-05
93254150.41,8.91E-06
45019077.85,4.86E-05
39222749.71,4.86E-06
37012309.35,9.00E-05
86142334.48,6.02E-06
78065247.81,5.00E-05
39492938.15,9.32E-05
94302524.19,8.86E-05
60246673.8,2.69E-05
78519311.32,1.87E-06
67520741.93,8.83E-05
4052334.147,7.01E-05
94253216.67,7.15E-05
62942757.27,2.38E-05
52054743.07,5.94E-06
35148322.1,3.82E-05
60395403.68,1.42E-05
78825455.5,4.24E-05
34675543.89,5.46E-05
4150929.905,7.61E-05
11026521.04,5.14E-05
6567738.696,8.35E-05
48549399.12,1.39E-05
44691296.05,8.95E-05
20592624.84,3.69E-05
54131002.51,7.75E-05
35051798.72,5.24E-05
55333878.31,3.69E-06
54600161.38,8.40E-05
73048175.66,5.29E-05
90235289.37,7.15E-05
31966234.41,3.17E-06
10536096.85,2.69E-05
38570402.55,5.56E-05
15091539.02,3.26E-05
66241544.37,8.06E-05
70759930.99,6.96E-05
91421108.34,4.77E-05
38246058.73,8.02E-05
13303133.57,9.20E-05
88744423.64,2.27E-05
51107080.48,6.59E-05
44159663.64,7.75E-05
61361279.3,4.90E-05
41456102.67,2.48E-05
68426202.12,3.13E-06
63357980.4,5.64E-06
4404861.037,3.94E-05
63534382.88,9.34E-05
67423954,4.65E-05
57095484.65,9.32E-05
47188578.63,7.44E-05
52762156.5,2.09E-05
6094360.814,1.99E-05
84935041.91,4.65E-05
88640506.13,6.77E-05
48869259.35,3.54E-05
13552689.77,6.82E-05
1353575.096,2.64E-05
42746464.4,1.07E-06
4833274.693,1.24E-05
94143601.28,7.97E-05
75619674.85,5.13E-05
21284242.45,7.14E-05
10127347.23,2.94E-06
99620562.43,1.53E-05
31567124.09,2.66E-06
42611211.55,8.18E-05
95208277.58,2.94E-05
26077204.88,2.66E-05
24348718.01,7.17E-05
61309954.11,4.58E-05
50074999.04,1.31E-05
36063571.51,1.87E-05
62055948.15,9.33E-05
10159646.21,5.86E-05
81481873.79,5.64E-05
36336774.3,5.85E-05
4914668.748,3.82E-05
41922332.15,4.53E-05
28842363.68,1.09E-05
35716237.32,6.37E-05
94338267.22,6.39E-05
60414909.92,6.48E-05
87411892.63,3.12E-05
13333536.1,7.64E-05
9910928.056,4.95E-05
25750144.77,2.42E-05
94187577.1,1.14E-05
12465444.37,2.78E-05
26501285.12,5.30E-05
3800166.832,6.72E-05
27394595.16,7.79E-05
16592806.38,6.06E-05
45522967.56,7.26E-05
12649868.36,2.14E-05
23055124.99,8.41E-06
98251270.2,4.19E-05
45881377.41,6.07E-05
99161769.37,7.99E-05
96723811.6,3.89E-05
65756255.75,5.07E-05
46351930.41,2.15E-05
64161752.19,9.50E-06
4201444.318,3.72E-05
492591.0721,5.26E-05
39820247.11,2.08E-05
51718537.49,5.73E-05
11857818.08,9.99E-05
14146445.6,9.40E-05
65066624.12,6.76E-05
91645525.86,4.92E-05
28834489.57,3.09E-05
74832196.86,7.99E-05
14631537.6,9.65E-06
18050293.45,9.37E-05
62757701.99,4.07E-05
99944306.53,4.51E-05
53673162.67,4.77E-05
99831247.8,2.72E-05
92367598.93,6.50E-05
98842626.13,4.33E-05
7985460.234,6.33E-05
14280321.72,3.87E-05
19312525.35,7.89E-06
43078335.84,7.71E-05
51161234.5,2.06E-05
66756329.91,5.34E-05
49351181.29,4.90E-05
55661102.69,5.59E-05
44897100.27,1.35E-05
64868646.58,2.75E-05
97115299.81,6.54E-05
23155824.1,4.23E-05
37679220.46,2.11E-06
73479691.88,2.10E-05
11276477.81,3.92E-05
22006945.27,1.12E-05
37101930.6,6.16E-05
31514191.74,3.67E-05
29850065.31,9.81E-05
44635868.81,7.46E-06
44372758.88,4.07E-05
64291700.93,2.60E-05
36965885.1,5.32E-05
93331977.2,2.98E-05
86690008.71,1.12E-05
85213752.64,1.64E-05
24052509.5,5.33E-05
90865242.96,9.58E-05
80775595.91,1.50E-05
45596481.85,8.70E-05
67994209.64,9.34E-05
80208075.46,1.64E-05
27469614.84,1.28E-05
3014080.282,4.31E-05
46806203.57,7.54E-06
23982025.59,2.20E-06
56957139.01,7.31E-06
74985463.34,9.62E-05
71737549.87,3.30E-05
99449575.2,9.07E-06
61342232.23,3.70E-05
78166224.73,5.91E-05
6825602.339,9.34E-05
61798830.91,5.77E-05
16656074.33,3.26E-05
67146489.6,4.88E-05
85135291.09,1.77E-05
5844580.478,8.13E-05
29930534.75,7.00E-05
3386461.848,1.20E-05
89999389.47,8.84E-05
44492677.78,5.28E-05
27978923.26,7.51E-05
68664712.17,9.30E-05
299314.1734,6.86E-05
35893773.94,7.05E-05
13549851.85,2.01E-05
55571337.67,7.39E-05
1981600.797,6.49E-05
52162979.8,2.19E-05
17593615.68,7.36E-05
14096069.54,2.66E-05
76958639.17,4.98E-05
21475074.08,3.49E-05
89854140.94,2.87E-05
69378631.42,9.80E-05
73408865.82,4.69E-05
87921753.57,5.44E-05
87654527.63,9.35E-05
48756031.01,5.14E-05
62898218.69,2.65E-06
38997341.82,3.98E-06
65749289.69,3.23E-05
85644511.81,2.75E-05
73857042.52,3.18E-05
42621062.26,7.80E-05
24059721.6,9.58E-05
77852061.47,2.67E-06
40679159.78,2.09E-05
8945533.654,2.90E-05
31133888.08,7.45E-05
25023260.32,6.19E-05
21707142.74,8.27E-05
54194454.33,8.87E-05
25705178.93,4.94E-05
11206059.33,5.27E-05
81858623.44,5.41E-05
72038205.27,7.09E-05
20505470.62,9.10E-05
35947105.15,5.35E-05
93954021.64,5.90E-05
2175734.462,9.55E-06
90518198.57,7.56E-05
71486903.73,9.52E-05
87215074.54,7.37E-05
6514579.452,4.10E-05
74456541.95,8.28E-05
82833075,9.48E-05
90681922.44,1.46E-05
38269768.82,1.29E-05
92081451.61,3.99E-05
72942472.48,3.12E-05
83772971.55,8.49E-05
7860678.569,5.81E-06
22208224.33,6.39E-05
55623321.05,6.79E-05
26397673.67,9.14E-05
19999740.67,2.38E-05
65396293.08,8.89E-05
8145287.854,1.16E-05
45639788.58,7.40E-06
67114672.19,1.10E-05
99801824.67,1.51E-05
32357592.97,9.48E-06
94208222.1,6.17E-05
55099789.59,8.96E-05
2489823.203,6.35E-05
44269866.33,4.22E-05
75948674.47,7.46E-06
8782727.446,1.60E-05
17858621.69,2.27E-05
59356844.43,6.95E-05
8162630.736,6.47E-05
3777451.451,9.21E-05
8250887.84,2.35E-05
54960780.39,4.90E-05
96596646.11,4.50E-05
66170857.77,4.45E-06
96111545.11,4.10E-05
62286882.78,9.94E-05
5534625.306,6.18E-05
37156279.14,3.20E-05
87653117.71,5.82E-05
55768368.66,5.37E-05
56957774.79,4.82E-05
52979223.76,1.02E-05
57967626.38,8.48E-06
7661663.586,7.62E-05
7996409.079,8.16E-05
3809765.525,8.44E-05
37810893.29,2.73E-05
1219186.515,3.00E-05
49604933.37,6.59E-05
97051709.54,8.91E-05
44338921.63,1.58E-05
28934043.35,8.60E-05
34113547.65,5.48E-05
80143743.83,3.44E-05
34403864.31,9.61E-06
49417602.18,1.67E-05
79493257.78,3.39E-05
76739302.7,7.20E-05
34917636.44,1.02E-05
306459.7958,7.62E-05
55599600.69,6.70E-05
26649958.62,5.45E-05
88965384.15,2.67E-05
11327096.44,2.64E-05
22089639.31,1.80E-05
75469540.33,4.99E-05
87994482.62,1.73E-05
41786569.46,5.63E-05
10020357.37,9.31E-05
20978587.37,4.42E-05
85250007.42,1.25E-05
982018.5953,5.50E-05
43462212.08,3.01E-05
34264254.34,1.77E-05
10587655.73,5.68E-05
72605295.97,4.31E-05
50643871.29,5.43E-05
19719575.79,3.38E-05
10874034.43,4.81E-05
6227680.94,7.37E-05
30671760.46,9.04E-05
78050697.83,3.54E-05
51076347.7,1.01E-05
94086387.8,3.74E-05
89941135.46,1.60E-05
94757996.16,1.14E-05
14654256.84,2.76E-05
72823606.37,9.11E-05
83485142.71,9.11E-05
84455538.64,8.40E-05
67215626.28,7.47E-05
10592537.21,9.07E-05
34049736.92,3.33E-05
13000946.68,1.33E-05
76734770.3,1.58E-06
96956828.39,5.85E-05
56369714.14,9.58E-05
93103351.27,2.80E-06
54736502.3,6.63E-05
81692359.3,7.82E-05
21363587.29,3.05E-05
27745186.17,5.16E-05
41769364.27,7.98E-05
959629.2898,1.12E-05
61127748.41,1.45E-05
50061415.73,5.06E-05
78401015.52,5.24E-05
65404327.19,7.02E-05
31712089.66,3.65E-05
60445266.12,4.06E-05
40518245.98,6.48E-05
31953269.49,9.02E-06
84728899.81,3.69E-05
89349368.84,9.94E-05
31208843.05,7.39E-05
7006585.851,5.83E-05
26712628.09,7.35E-05
69163037.96,5.51E-05
84545313.13,6.22E-05
55945948.08,1.04E-05
6698125.051,7.77E-05
4710776.954,4.72E-06
94581936.34,9.08E-05
9371682.918,2.50E-05
93431200.65,4.23E-05
70896015.44,8.19E-05
37099121.29,9.91E-05
35113742.67,1.04E-05
39380305.18,8.04E-05
3294542.76,4.11E-05
73464652.01,4.94E-05
72328898.1,2.62E-05
15351536.67,5.03E-05
32684862.91,8.69E-05
45301363.56,1.89E-05
20676573.11,5.61E-05
41118314.85,7.28E-05
79856818.16,5.66E-05
58011456.43,7.95E-05
80736507.15,7.44E-05
88053027.79,2.68E-05
71059544.57,6.03E-05
15600292.92,3.19E-05
79973194.07,7.03E-05
14069767.54,7.02E-05
29011564.78,1.25E-05
17356421.46,8.62E-05
23137099.65,7.68E-06
56188598.4,9.03E-06
14895958.54,2.25E-05
9949193.933,4.74E-05
28651914.27,9.96E-05
18976103.85,6.15E-05
63488093.33,3.23E-05
13501688.98,3.46E-05
49287352.79,5.96E-05
56532424.23,5.31E-05
44704722.73,6.23E-05
27736124.98,3.53E-05
61633729.42,1.70E-05
78503733.76,9.12E-05
21784979.45,2.69E-05
33538996.89,8.23E-05
67068239.44,6.92E-06
80087182.76,7.98E-05
52807362.58,5.93E-05
96984851.26,6.84E-05
28753925.33,2.10E-05
38807167,6.08E-05
3063370.315,7.64E-05
57757744.63,8.92E-05
88778815.21,6.27E-06
4695264.211,9.82E-05
64064754.06,8.42E-06
32097624.82,7.61E-05
49947177.07,7.44E-06
50214441.9,6.42E-05
67535273.57,3.30E-05
41791675.99,4.90E-05
4277298.105,5.87E-05
80556386.68,2.77E-05
60983923.63,6.93E-05
41044820.49,6.42E-05
63055266.38,2.65E-06
38411413.11,6.11E-05
79776155.64,3.93E-06
33200574.28,9.20E-05
44356492.56,9.30E-05
38942497.14,8.75E-05
88930883.28,2.62E-05
62890073.43,5.92E-05
36480998.78,7.33E-05
24275296.94,6.75E-06
8655845.03,9.87E-05
67669506.61,7.50E-05
6340609.142,1.05E-05
17143221.56,1.09E-05
98730115.73,5.99E-06
21517373.6,8.73E-05
56289252.81,8.99E-05
50009167.13,2.74E-05
95576895.93,6.30E-05
40255857.13,4.82E-05
55172439.78,7.50E-05
92694259.84,3.02E-05
90036549.53,8.36E-05
13194388.61,1.71E-05
26113837.75,4.76E-05
8885142.911,5.88E-05
94787359.79,4.09E-05
50649949.18,1.15E-05
31551352.95,5.94E-05
35436799.42,2.79E-05
11742580.61,3.35E-05
90073866.32,5.87E-05
99799944.78,4.95E-05
57432927.17,4.32E-05
22538206.6,8.50E-05
55453026.36,3.37E-05
27182251.69,6.32E-05
89851056.64,2.55E-05
19790151.52,2.79E-05
20248717.51,5.76E-05
7019345.139,2.14E-05
84398091.55,2.87E-05
98023162.22,4.88E-05
77827782.58,3.48E-05
45979089.34,8.20E-05
7281725.138,3.48E-05
63271443.87,3.14E-05
93398275.79,1.84E-06
73223131.94,7.59E-05
97087257.67,7.74E-05
59763435.44,1.31E-05
25208675.81,2.26E-05
17165844.21,7.73E-05
96357198,6.14E-05
75331976.8,7.95E-05
69464407.38,4.15E-05
64062556.68,1.30E-06
58655167.66,8.60E-05
83046363.56,2.56E-05
3373135.665,5.67E-05
84533629.81,1.59E-05
61371440.72,6.76E-05
47378774.83,1.11E-06
64569374.47,3.87E-05
86476393.84,6.70E-05
22864033.93,3.13E-05
89359155.17,5.47E-05
74862643.53,9.85E-05
55700756.6,4.18E-05
59176626.55,4.45E-05
22741387.14,9.43E-05
46895409.79,4.86E-05
70806472.64,2.26E-05
19470305.51,2.26E-05
61800466.26,5.27E-05
22819788.29,3.71E-05
96553692.81,8.28E-05
32101230.01,3.78E-05
15305910.07,8.02E-05
52530817.16,4.40E-06
29887908.14,6.34E-05
77449620.5,6.74E-05
88104490.35,5.78E-05
63090691.11,1.90E-05
50531564.06,2.73E-05
37362499.44,3.98E-06
23933292.89,4.38E-05
26258274.21,7.17E-05
31608015.56,2.32E-05
56742973.79,7.80E-05
56260337.53,7.88E-05
83124141.41,5.63E-05
69349062.24,1.26E-05
73343639.29,1.35E-05
12422472.12,1.32E-05
60078412.1,4.85E-05
47008574.23,4.91E-05
25451325.65,3.61E-05
46106186.33,6.36E-06
5055677.424,5.99E-05
68349751.9,2.66E-05
65482803.71,6.81E-05
7123616.164,5.55E-05
97579618.49,3.87E-05
99183181.01,6.13E-05
10337960.91,6.63E-05
14679639.69,5.69E-05
36527139.72,4.46E-05
41775084.11,7.34E-05
77533597.92,8.62E-05
79824900.35,3.86E-05
7588525.229,3.88E-05
75097141.01,8.09E-06
93475099.12,1.61E-05
98239612.28,3.04E-05
38679413.93,8.57E-05
71884287.81,7.14E-05
68784132.18,4.73E-05
25191673.59,1.48E-06
80787880.91,8.15E-05
81610996.26,1.71E-05
20904905.62,5.37E-06
8556085.567,6.28E-05
93153082.49,5.04E-05
69425348.58,4.47E-05
75384169.83,3.30E-05
82485950.41,7.74E-05
3932929.357,4.24E-05
25576461.72,6.04E-05
4073573.169,8.68E-06
3683837.894,7.34E-05
93774916.53,2.86E-05
21520220.67,4.46E-05
98575340.72,5.53E-05
2667892.054,7.75E-05
22653810.8,9.57E-05
37572636.3,1.68E-05
61722471.37,2.64E-05
3154454.911,6.69E-05
40416293.61,7.38E-05
90895331.02,2.30E-06
72110979.41,9.11E-05
64355848.07,1.78E-05
56904762.62,5.94E-05
64144460.07,3.89E-05
31841857.02,9.70E-06
77128758.35,3.91E-05
1503557.765,2.45E-05
99714817.01,4.44E-05
72516693.06,4.73E-05
18598841.73,5.62E-06
32259794.44,6.86E-05
34313368.52,8.33E-05
98319116.64,7.98E-06
72509559.48,1.58E-05
46564057.69,6.67E-05
87261566.23,3.88E-05
60549552.17,2.76E-05
26810184.3,2.73E-05
75191615.63,7.59E-05
58149138.34,5.92E-05
2725792.587,6.50E-05
77604983.29,2.32E-05
5001486.183,9.19E-05
48058085.71,7.39E-05
73745337.28,7.82E-05
28308789.35,6.73E-05
8811269.486,2.61E-05
15659272.83,6.69E-05
99317928.37,7.15E-05
17994404.74,8.62E-06
74004019.53,1.54E-05
89235291.64,9.52E-05
23917918.6,3.68E-05
36694991.05,5.48E-05
56065217.8,9.17E-05
56245357.61,7.86E-05
7499844.366,4.75E-05
52786021.17,3.68E-05
76185164.87,9.56E-05
56005807.02,5.22E-05
81127420.89,4.08E-05
62341083.25,4.53E-05
75574219.29,6.37E-05
86879484.74,5.92E-05
29970858.64,5.63E-05
40567003.27,4.96E-05
29680343.54,1.82E-05
1451527.254,9.38E-05
52943453.39,2.57E-05
82440676.23,8.70E-05
43860273.62,7.98E-05
70796676.89,9.29E-05
72263327.55,9.85E-05
10713164.32,9.49E-05
12224321.98,1.49E-05
79475759.4,7.79E-05
31821728.63,1.37E-05
89107970.73,3.97E-05
77233539.09,3.12E-05
72819226.46,2.78E-05
46731153.27,4.49E-05
24503009.13,3.02E-05
18165299.29,8.83E-05
87524771.46,4.27E-05
85924828.05,6.54E-06
85723099.16,4.12E-05
93538600.49,8.50E-05
60801531.32,9.29E-06
65917740.46,9.20E-05
42444779.59,3.31E-06
28063230.44,5.89E-05
79421995.29,3.01E-06
26806107.49,6.90E-05
17421698.36,4.48E-05
54888054.7,9.42E-05
23329089.52,1.55E-05
58456078.39,2.15E-05
10898949.26,2.48E-05
53309316.09,2.09E-05
77657833.14,8.81E-05
67094162.38,3.14E-05
60780228.58,4.58E-05
55428936.56,1.61E-05
50600073.86,1.79E-05
76648012.32,4.91E-05
72870478.16,5.33E-05
92149847.31,5.29E-05
79259760.02,5.70E-05
10557293.12,2.27E-05
2367135.947,2.26E-05
8582919.612,9.67E-05
42515207.13,6.81E-05
98860842.08,6.88E-05
84931142.2,7.17E-05
84204013.04,9.37E-05
23228073.42,2.14E-06
27062641.93,8.29E-05
58244371.65,8.99E-05
92139081.93,5.67E-05
62070498.95,8.63E-05
55558589.73,8.04E-05
17891021.88,8.53E-05
18984064.12,2.36E-05
54547540.2,1.59E-05
60664661.2,6.00E-05
30946466.34,6.86E-05
82752496.94,8.43E-05
6649306.323,7.33E-05
63115728.81,8.79E-05
14997977.41,7.83E-05
56595685.87,2.49E-05
93854425.31,6.73E-05
68499893.22,8.87E-05
24009007.79,2.70E-05
4836479.832,5.36E-05
92692182.96,3.49E-05
29421546.27,9.74E-05
84617201.61,2.97E-05
28935868.41,5.53E-06
95547521.43,3.80E-05
16497496.52,7.01E-05
89548266.33,8.26E-05
91415332.67,8.94E-05
50317372.97,4.49E-05
83796078.68,2.64E-05
34706029.6,3.88E-05
66364472.64,9.72E-05
15433861.12,6.59E-05
74387374.82,7.70E-05
40326647,7.84E-06
28832782.88,7.12E-05
39831820.08,7.63E-06
74216741.3,7.38E-05
65141605.43,3.17E-05
3887201.27,8.88E-05
23565574.07,6.67E-05
79126896.43,5.27E-05
43244905.79,9.65E-05
34997155.67,4.91E-05
11531418.85,1.64E-05
70973626.05,8.49E-05
10126442.07,1.03E-05
96580127.72,7.52E-05
28672525.32,1.27E-05
92985134.44,7.49E-05
91662719.33,9.08E-05
98498641.12,2.12E-05
55777414.05,8.95E-05
45758927.37,1.08E-05
80454870.26,1.16E-05
99133181.39,2.76E-05
66449461.49,2.47E-05
56816818.09,9.15E-05
98449816.04,9.76E-05
19181048.73,9.93E-05
91548937.99,8.88E-05
80507485.62,8.95E-05
95870364.79,2.32E-05
65965912.81,8.30E-05
696545.2101,6.76E-05
31974205.38,9.48E-05
73441518.3,6.18E-05
67616105.47,5.90E-05
52023891.83,9.04E-05
37173711.8,3.80E-05
47938366.29,9.10E-05
61655334.92,8.11E-05
20240142.23,6.00E-05
23484910.93,2.23E-05
86026865.95,8.87E-05
56710837.07,4.19E-05
62215885.39,2.94E-05
26688038.99,2.05E-05
1926270.067,1.85E-05
48506011.99,8.22E-05
91537729.97,8.62E-05
7391009.218,6.77E-05
46470243.63,6.06E-05
15989686.29,5.98E-05
33100038.27,3.10E-05
46578801.09,2.18E-05
29337011.35,3.48E-05
60012355.02,2.95E-05
58056127.03,6.29E-05
29767244.28,6.79E-05
14684329.24,3.70E-05
46647175.39,6.20E-05
39285017.82,4.74E-05
88813964.64,6.04E-05
30468969.85,5.10E-05
93948801.18,4.78E-05
54663273.34,9.78E-05
24827792.74,1.16E-06
57654966.99,8.80E-05
48670974.37,2.30E-05
18391940.85,3.61E-05
42660326.86,7.90E-05
10288209.8,4.89E-05
16843196.67,6.49E-06
47361255.88,4.34E-05
56729666.54,7.46E-05
28034291,1.61E-05
39481427.57,1.98E-05
59050445.85,8.36E-05
33704291.85,1.97E-05
74447122.41,5.41E-05
38331192.34,2.00E-05
61794166.49,6.39E-05
42447673.83,5.77E-05
464478.5986,3.36E-05
20189856.19,8.83E-05
43333854.88,1.64E-05
73236378.77,5.70E-05
91389596.01,4.72E-05
6052816.447,6.61E-05
26560108.49,1.55E-05
94783686.11,9.10E-05
31287102.68,9.24E-05
85327603.82,7.55E-05
38367212.83,5.42E-05
48084437.88,8.31E-05
49521856.28,1.91E-05
55212743.29,1.14E-05
36989470.29,7.48E-05
95223737.23,7.90E-05
52500228.61,7.38E-05
85146759.53,6.98E-05
34195678.56,4.62E-05
78543488.73,3.83E-05
13646108.48,2.53E-05
46191837.17,7.51E-05
18982458.96,6.14E-05
81554689.53,2.68E-05
73568778.29,2.08E-05
60142293,9.91E-05
5224936.441,7.62E-05
50829322.45,5.63E-05
90667973.77,6.82E-05
26211020.17,9.77E-05
36932436.16,6.07E-05
20121030.21,6.77E-05
63985728.86,6.17E-05
81453142.84,4.17E-06
70108692.56,1.37E-05
77805555.96,6.10E-05
57574831,6.99E-05
29509580.79,1.49E-05
63252007.09,5.50E-05
11286371.54,7.86E-05
33386036.26,9.31E-05
8640494.042,1.82E-05
16323325.57,2.53E-05
62613630.31,6.79E-05
7786488.333,2.51E-05
16995648.55,1.31E-05
18532324.11,9.46E-05
22989322.91,8.01E-05
29611636.49,6.81E-05
1022869.401,3.02E-05
31595466.85,7.58E-05
8781507.206,9.33E-05
80971544.69,2.97E-05
55775859.48,1.63E-05
14093156.42,8.84E-05
60620260.2,6.63E-05
60433542.92,1.02E-05
57965855.68,6.62E-05
46808815.62,5.13E-05
65681090.1,4.39E-05
79078039.26,9.42E-05
66194203.4,9.98E-06
11834441.27,8.57E-06
39871161.17,8.92E-05
59896733.23,4.39E-05
4179354.099,2.55E-05
53227237.48,3.77E-05
88868933.07,4.73E-05
90851189.63,4.18E-05
47831945.43,5.44E-05
72323285.48,5.18E-05
99915808.94,8.54E-05
39071668.4,2.45E-05
